transaction_id,customer_id,transaction_date_id,transaction_type,channel,amount,balance_after,is_fraud,fraud_score,merchant_category,city
TXN000839,CUST0474,20250104,Credit,Internet,21486.14,12111.92,0,0.2844,Retail,Los Angeles
TXN000840,CUST0245,20250429,Credit,IMPS,49367.2,34027.09,0,0.0916,Utilities,Pune
TXN000841,CUST0843,20230724,ATM Withdrawal,NEFT,6340.93,69499.65,0,0.2854,Entertainment,Chennai
TXN000842,CUST0159,20250514,Credit,POS,45381.7,81364.34,0,0.2831,Entertainment,Houston
TXN000843,CUST0442,20231103,ATM Withdrawal,NEFT,19085.77,93236.99,0,0.119,Education,Houston
TXN000844,CUST0422,20240920,Credit,Branch,42847.3,835.88,0,0.2143,Retail,Philadelphia
TXN000845,CUST0957,20250505,EMI Payment,ATM,685.54,26309.23,0,0.228,,Ahmedabad
TXN000846,CUST0523,20231005,Credit,POS,24460.31,81172.89,0,0.1424,Healthcare,Philadelphia
TXN000847,CUST0982,20230704,Interest Credit,POS,7372.03,68980.45,0,0.1989,Healthcare,Ahmedabad
TXN000848,CUST0493,20240313,Debit,Internet,39021.88,72067.8,0,0.0424,Education,Philadelphia
TXN000849,CUST0338,20230215,Transfer,Branch,5789.15,46181.97,0,0.1481,Utilities,San Antonio
TXN000850,CUST0835,20240323,EMI Payment,Branch,3934.57,59845.65,0,0.0107,Food,Phoenix
TXN000851,CUST0543,20240126,EMI Payment,Internet,8142.32,62314.91,0,0.1825,Healthcare,Los Angeles
TXN000852,CUST0981,20231105,Online Payment,ATM,25415.01,97052.02,0,0.0168,Utilities,Delhi
TXN000853,CUST0987,20230819,Transfer,Branch,4318.9,67607.45,1,0.8043,Retail,New York
TXN000854,CUST0665,20230120,Transfer,Branch,25173.73,9851.22,0,0.1015,Healthcare,Los Angeles
TXN000855,CUST0113,20240605,Debit,Internet,46449.47,49120.42,0,0.1655,Education,Chennai
TXN000856,CUST0282,20230920,EMI Payment,Internet,19414.25,63101.33,0,0.0316,Food,Mumbai
TXN000857,CUST0251,20240602,EMI Payment,Branch,18349.79,17696.61,0,0.0327,Healthcare,Philadelphia
TXN000858,CUST0165,20240217,Transfer,IMPS,36995.29,80991.5,0,0.0197,,Hyderabad
TXN000859,CUST0256,20230823,ATM Withdrawal,ATM,42050.07,36135.24,0,0.02,Utilities,Kolkata
TXN000860,CUST0046,20231221,EMI Payment,Internet,14732.93,47298.16,0,0.1459,Healthcare,San Antonio
TXN000861,CUST0081,20241004,Debit,NEFT,1912.89,48049.61,0,0.0495,Entertainment,Ahmedabad
TXN000862,CUST0429,20250519,EMI Payment,NEFT,38731.65,26.42,0,0.2111,Retail,Chicago
TXN000863,CUST0308,20230429,Online Payment,Branch,25276.68,38422.27,0,0.0032,Food,Los Angeles
TXN000864,CUST0087,20250419,Online Payment,IMPS,36853.72,8695.36,0,0.1732,Retail,Houston
TXN000865,CUST0493,20231117,Transfer,Internet,25138.11,2236.11,0,0.1686,,Philadelphia
TXN000866,CUST0330,20230817,EMI Payment,Branch,49431.92,57825.33,0,0.0339,Travel,Phoenix
TXN000867,CUST0514,20241006,Online Payment,Mobile,29591.17,65926.55,0,0.2058,Entertainment,Pune
TXN000868,CUST0663,20240209,Debit,Branch,27278.09,79858.64,0,0.0951,Utilities,Hyderabad
TXN000869,CUST0959,20231014,Debit,IMPS,33378.5,76781.75,0,0.1248,Travel,Bangalore
TXN000870,CUST0347,20250303,Interest Credit,IMPS,17162.9,83309.6,0,0.0033,Retail,Chennai
TXN000871,CUST0680,20241220,Interest Credit,Internet,35401.29,25396.03,0,0.1217,Education,New York
TXN000872,CUST0632,20230410,Interest Credit,IMPS,35954.49,23250.91,0,0.1553,Healthcare,Mumbai
TXN000873,CUST0944,20230329,Interest Credit,NEFT,44683.79,98853.46,0,0.0559,,Chicago
TXN000874,CUST0866,20250409,Online Payment,ATM,45404.76,58294.56,0,0.0866,Healthcare,Ahmedabad
TXN000875,CUST0141,20240528,Online Payment,Mobile,3959.04,89860.38,0,0.1986,,Phoenix
TXN000876,CUST0463,20241112,Credit,Mobile,4698.85,96426.89,0,0.013,,Chicago
TXN000877,CUST0893,20230813,ATM Withdrawal,Branch,21843.32,10548.45,0,0.1365,Food,Hyderabad
TXN000878,CUST0515,20231006,Credit,IMPS,31945.43,1536.18,0,0.0187,Food,Ahmedabad
TXN000879,CUST0234,20230902,Interest Credit,Mobile,2958.45,27628.65,0,0.0506,Retail,Bangalore
TXN000880,CUST0262,20230109,EMI Payment,IMPS,3993.66,77080.1,0,0.0742,Travel,Phoenix
TXN000881,CUST0112,20231230,Online Payment,POS,33028.45,14999.56,0,0.264,,Delhi
TXN000882,CUST0962,20230531,Debit,Branch,13335.68,32230.35,0,0.2132,Food,Delhi
TXN000883,CUST0531,20250118,Transfer,Mobile,45986.5,37330.37,0,0.172,Healthcare,Houston
TXN000884,CUST0212,20240211,Online Payment,Mobile,47201.11,93047.41,0,0.0929,Food,New York
TXN000885,CUST0299,20240611,EMI Payment,NEFT,23074.68,60897.18,0,0.0555,Retail,Philadelphia
TXN000886,CUST0887,20240607,Debit,IMPS,39419.62,74587.74,0,0.2664,Entertainment,San Antonio
TXN000887,CUST0433,20230505,Online Payment,ATM,28332.52,54345.2,0,0.2336,Food,Pune
TXN000888,CUST0139,20240122,EMI Payment,NEFT,20164.32,84581.77,0,0.0355,Travel,Philadelphia
TXN000889,CUST0747,20250104,Interest Credit,IMPS,48904.46,50236.5,0,0.008,Utilities,Philadelphia
TXN000890,CUST0713,20250314,ATM Withdrawal,POS,18847.72,73333.59,0,0.2374,Entertainment,New York
TXN000891,CUST0861,20240903,EMI Payment,ATM,22501.45,49044.31,0,0.1801,,Houston
TXN000892,CUST0220,20241209,Interest Credit,ATM,33272.17,31810.31,0,0.0047,Utilities,Hyderabad
TXN000893,CUST0538,20230517,EMI Payment,IMPS,9615.16,90088.11,0,0.1425,Healthcare,Hyderabad
TXN000894,CUST0286,20240423,EMI Payment,Internet,38618.69,43400.36,0,0.1993,Utilities,Philadelphia
TXN000895,CUST0836,20231212,ATM Withdrawal,Branch,22445.38,26151.79,0,0.2457,Utilities,Philadelphia
TXN000896,CUST0004,20250131,Transfer,Internet,37174.0,13529.84,0,0.2919,Healthcare,Kolkata
TXN000897,CUST0224,20230104,Online Payment,POS,31913.05,16745.37,0,0.2041,Retail,Chicago
TXN000898,CUST0169,20250101,Debit,Branch,38788.71,77721.85,0,0.245,,Phoenix
TXN000899,CUST0408,20240925,Credit,ATM,37832.36,81420.53,0,0.1612,Retail,Ahmedabad
TXN000900,CUST0450,20240904,EMI Payment,POS,36598.6,78370.2,0,0.2085,Retail,Chennai
TXN000901,CUST0428,20230511,EMI Payment,Branch,9429.28,22484.81,0,0.1037,Education,Delhi
TXN000902,CUST0301,20241001,Interest Credit,ATM,3946.01,305.26,0,0.2679,Education,New York
TXN000903,CUST0555,20250130,Credit,IMPS,19856.04,15835.55,0,0.132,Entertainment,Pune
TXN000904,CUST0849,20240822,Transfer,IMPS,18862.81,97396.12,0,0.1121,Retail,Mumbai
TXN000905,CUST0994,20240923,ATM Withdrawal,IMPS,12538.07,69411.11,0,0.1893,Utilities,Mumbai
TXN000906,CUST0988,20240411,Credit,POS,8933.19,66472.9,0,0.1138,Retail,Los Angeles
TXN000907,CUST0086,20250630,Debit,IMPS,35670.14,39813.41,0,0.1117,,Bangalore
TXN000908,CUST0064,20230306,Online Payment,ATM,33849.08,11120.01,0,0.1395,Education,Philadelphia
TXN000909,CUST0805,20231208,Online Payment,Mobile,35793.45,47632.61,0,0.0476,Food,San Antonio
TXN000910,CUST0932,20240612,Online Payment,Internet,43321.88,17247.4,0,0.2932,Healthcare,New York
TXN000911,CUST0108,20240722,ATM Withdrawal,Branch,29135.3,38478.88,0,0.0105,Food,Phoenix
TXN000912,CUST0486,20230901,ATM Withdrawal,Mobile,14775.24,27882.56,0,0.077,Entertainment,Delhi
TXN000913,CUST0373,20231104,Interest Credit,IMPS,16389.83,20644.1,1,0.9875,Entertainment,Delhi
TXN000914,CUST0373,20240824,Interest Credit,POS,3758.96,8712.5,1,0.7905,Utilities,Delhi
TXN000915,CUST0416,20230718,Debit,ATM,1185.09,71498.38,0,0.0698,Utilities,Pune
TXN000916,CUST0341,20230120,Transfer,IMPS,2734.69,31707.32,0,0.0977,Retail,Ahmedabad
TXN000917,CUST0066,20240803,Transfer,Mobile,4390.71,80706.61,0,0.0779,Utilities,Los Angeles
TXN000918,CUST0629,20240313,EMI Payment,POS,42210.29,62506.44,0,0.144,Healthcare,Pune
TXN000919,CUST0272,20230308,Transfer,Branch,15453.82,54755.73,0,0.2845,Utilities,Los Angeles
TXN000920,CUST0282,20250228,EMI Payment,Mobile,29203.14,57074.05,0,0.0648,Education,Mumbai
TXN000921,CUST0202,20231226,Credit,ATM,36746.23,93822.61,0,0.0832,Travel,Chicago
TXN000922,CUST0616,20241229,EMI Payment,Internet,12882.23,14478.19,0,0.0295,,Pune
TXN000923,CUST0088,20230220,Online Payment,Internet,1736.58,42926.25,0,0.0311,Education,Chicago
TXN000924,CUST0771,20230830,Transfer,NEFT,48298.95,61001.16,0,0.2134,Food,Chicago
TXN000925,CUST0590,20250331,Credit,Mobile,7919.99,99382.0,0,0.2789,Healthcare,Chennai
TXN000926,CUST0245,20240803,Debit,IMPS,33810.29,39103.36,0,0.2455,Entertainment,Pune
TXN000927,CUST0597,20230814,Online Payment,IMPS,6713.43,11972.33,0,0.1469,Travel,Los Angeles
TXN000928,CUST0726,20231028,EMI Payment,NEFT,48930.58,91011.38,0,0.1533,Healthcare,Los Angeles
TXN000929,CUST0003,20250624,Debit,Mobile,1339.46,51233.58,0,0.2274,Travel,Phoenix
TXN000930,CUST0275,20240108,ATM Withdrawal,ATM,5805.74,12234.54,0,0.1481,Utilities,Delhi
TXN000931,CUST0009,20240518,Credit,IMPS,31012.3,14933.75,0,0.0422,Healthcare,Philadelphia
TXN000932,CUST0969,20241221,Credit,Internet,16320.28,8231.81,0,0.0629,Entertainment,Kolkata
TXN000933,CUST0254,20231227,EMI Payment,NEFT,21594.21,13728.6,0,0.2575,Education,Philadelphia
TXN000934,CUST0363,20241215,Credit,NEFT,41450.6,2804.26,0,0.2156,Education,Mumbai
TXN000935,CUST0107,20230930,EMI Payment,ATM,39670.75,55061.13,0,0.2268,Travel,Philadelphia
TXN000936,CUST0080,20240703,Transfer,IMPS,32529.84,91740.63,0,0.1642,Utilities,Hyderabad
TXN000937,CUST0200,20240120,ATM Withdrawal,IMPS,6517.29,64257.02,0,0.157,,New York
TXN000938,CUST0900,20230825,EMI Payment,Internet,7084.12,25220.06,0,0.2719,Utilities,Bangalore
TXN000939,CUST0205,20240408,Online Payment,NEFT,49247.3,7859.73,0,0.1178,Entertainment,Hyderabad
TXN000940,CUST0258,20230417,Debit,IMPS,14687.49,54149.91,0,0.2334,,San Antonio
TXN000941,CUST0356,20240917,Transfer,ATM,381.23,42425.85,0,0.209,Healthcare,San Antonio
TXN000942,CUST0280,20231003,Transfer,NEFT,3907.22,3362.99,0,0.0899,Entertainment,Ahmedabad
TXN000943,CUST0187,20250212,Debit,Branch,17496.16,29890.62,0,0.1896,Education,Los Angeles
TXN000944,CUST0679,20240704,Transfer,POS,37742.09,36904.46,0,0.0356,Retail,Bangalore
TXN000945,CUST0772,20240717,Online Payment,IMPS,32608.08,26383.71,0,0.0954,Travel,Los Angeles
TXN000946,CUST0735,20240710,EMI Payment,ATM,39211.31,42351.74,0,0.1351,Entertainment,Phoenix
TXN000947,CUST0811,20241231,EMI Payment,Mobile,36.54,30075.46,0,0.052,,Houston
TXN000948,CUST0455,20230508,Interest Credit,Internet,12959.83,28175.17,0,0.2778,Education,Mumbai
TXN000949,CUST0599,20230513,Transfer,IMPS,21488.24,68485.25,0,0.1557,Healthcare,Chennai
TXN000950,CUST0006,20231127,Online Payment,POS,37576.31,85533.34,0,0.0154,Travel,Phoenix
TXN000951,CUST0022,20250111,Online Payment,POS,23701.84,89763.0,0,0.1782,Travel,Chennai
TXN000952,CUST0037,20240817,Transfer,NEFT,41360.96,70340.11,0,0.0345,Education,Mumbai
TXN000953,CUST0786,20230528,Transfer,Mobile,9784.55,21157.95,0,0.1473,Travel,Chicago
TXN000954,CUST0502,20250605,Debit,Mobile,38929.57,16752.6,0,0.2878,Food,Bangalore
TXN000955,CUST0024,20230116,Debit,IMPS,39765.55,13619.21,0,0.1793,Entertainment,Bangalore
TXN000956,CUST0858,20240419,Interest Credit,POS,28613.08,24763.37,0,0.1538,Education,Mumbai
TXN000957,CUST0951,20230805,Interest Credit,Internet,8450.21,29964.92,0,0.0535,Retail,Pune
TXN000958,CUST0877,20241026,EMI Payment,IMPS,23394.54,53415.35,0,0.0699,,Delhi
TXN000959,CUST0109,20250316,ATM Withdrawal,ATM,17364.49,1350.33,0,0.0445,Entertainment,Hyderabad
TXN000960,CUST0842,20240812,EMI Payment,Branch,8090.93,8426.33,0,0.098,Travel,Kolkata
TXN000961,CUST0144,20241023,ATM Withdrawal,Mobile,43007.11,96372.25,0,0.2887,,Phoenix
TXN000962,CUST0990,20241207,Transfer,ATM,14494.83,10998.01,0,0.0308,Retail,Mumbai
TXN000963,CUST0241,20240220,Online Payment,Internet,14791.87,69689.31,0,0.0744,Retail,Pune
TXN000964,CUST0773,20230419,Online Payment,POS,7308.09,68957.97,0,0.1518,Education,Bangalore
TXN000965,CUST0779,20230823,Online Payment,POS,34935.46,92109.46,0,0.2063,Utilities,Chennai
TXN000966,CUST0644,20240517,Transfer,IMPS,3729.66,18413.23,1,0.9984,Entertainment,Delhi
TXN000967,CUST0690,20240927,Online Payment,ATM,46156.88,8172.12,0,0.0972,Education,Phoenix
TXN000968,CUST0450,20241118,ATM Withdrawal,Mobile,43478.22,60019.22,0,0.1403,Food,Chennai
TXN000969,CUST0760,20241021,Credit,ATM,35241.15,81476.74,0,0.0566,Entertainment,Philadelphia
TXN000970,CUST0640,20230602,ATM Withdrawal,Branch,5729.1,75329.86,0,0.0797,Food,San Antonio
TXN000971,CUST0382,20231125,EMI Payment,ATM,26658.7,42046.49,0,0.1937,Food,Hyderabad
TXN000972,CUST0675,20241026,Debit,Mobile,13611.72,6429.99,0,0.0169,Education,Pune
TXN000973,CUST0150,20250528,Credit,POS,45078.57,75984.76,0,0.27,Entertainment,Hyderabad
TXN000974,CUST0627,20230920,Credit,ATM,29874.52,32524.17,0,0.2176,Entertainment,Los Angeles
TXN000975,CUST0121,20240502,ATM Withdrawal,POS,10272.39,11998.4,0,0.1269,Healthcare,Los Angeles
TXN000976,CUST0091,20230812,Transfer,Mobile,39453.06,69994.49,0,0.2294,Retail,Phoenix
TXN000977,CUST0912,20230430,Credit,Internet,41290.57,18116.78,0,0.0744,Education,Ahmedabad
TXN000978,CUST0241,20230612,Interest Credit,IMPS,19228.08,73404.06,0,0.2759,Food,Pune
TXN000979,CUST0683,20240610,EMI Payment,ATM,30396.66,50058.52,0,0.1925,Entertainment,Houston
TXN000980,CUST0880,20231130,ATM Withdrawal,IMPS,3262.29,23843.77,0,0.1039,Retail,Mumbai
TXN000981,CUST0914,20241018,Transfer,POS,44912.39,95540.72,0,0.2141,Healthcare,Chennai
TXN000982,CUST0030,20231018,Credit,Mobile,30854.75,3345.93,0,0.1825,Retail,Los Angeles
TXN000983,CUST0427,20240823,Online Payment,NEFT,16300.33,21594.56,0,0.1809,Healthcare,Pune
TXN000984,CUST0088,20240212,Interest Credit,Branch,23537.2,1720.85,0,0.2398,Healthcare,Chicago
TXN000985,CUST0725,20230219,Credit,POS,22353.3,2707.95,0,0.2456,Utilities,Houston
TXN000986,CUST0285,20230122,Credit,POS,25799.46,10455.73,0,0.0331,Utilities,Los Angeles
TXN000987,CUST0379,20230411,Interest Credit,IMPS,892.75,83887.17,1,0.8816,Utilities,Pune
TXN000988,CUST0337,20230809,Transfer,Branch,36218.92,71279.64,0,0.1062,Healthcare,San Antonio
TXN000989,CUST0609,20230712,Transfer,ATM,4263.86,73292.37,0,0.2192,Entertainment,Mumbai
TXN000990,CUST0263,20250624,Debit,POS,28239.35,10599.52,0,0.1387,Travel,New York
TXN000991,CUST0788,20240225,Online Payment,NEFT,25865.34,92249.05,0,0.0022,Utilities,Bangalore
TXN000992,CUST0722,20241004,Debit,Mobile,33584.49,62817.85,0,0.1795,Healthcare,Philadelphia
TXN000993,CUST0024,20240517,Online Payment,Internet,31378.21,24958.03,0,0.2216,Travel,Bangalore
TXN000994,CUST0335,20231210,Online Payment,NEFT,45888.22,83472.54,0,0.194,Food,Mumbai
TXN000995,CUST0170,20250125,ATM Withdrawal,Mobile,21999.37,54551.86,0,0.1088,,Hyderabad
TXN000996,CUST0515,20250530,Debit,IMPS,13311.72,69990.24,0,0.1405,Retail,Ahmedabad
TXN000997,CUST0063,20230918,Debit,ATM,43492.24,88169.65,0,0.1036,Entertainment,Ahmedabad
TXN000998,CUST0509,20230405,Transfer,Branch,9189.44,79742.56,0,0.105,,Bangalore
TXN000999,CUST0582,20241111,Transfer,Branch,48911.23,57364.86,0,0.1173,Retail,San Antonio
TXN001000,CUST0994,20250515,Interest Credit,NEFT,3345.21,87843.66,0,0.0794,Retail,Mumbai
TXN001001,CUST0343,20231107,Transfer,Internet,46543.04,64916.56,0,0.1714,Entertainment,Philadelphia
TXN001002,CUST0149,20250428,Transfer,POS,5485.21,45675.22,0,0.271,Healthcare,Kolkata
TXN001003,CUST0814,20240819,Interest Credit,ATM,48808.05,39037.44,0,0.0144,Utilities,San Antonio
TXN001004,CUST0498,20240101,Interest Credit,Mobile,35081.48,96736.34,0,0.0893,Healthcare,Kolkata
TXN001005,CUST0107,20250507,Transfer,Mobile,48844.42,40438.21,0,0.1781,Entertainment,Philadelphia
TXN001006,CUST0803,20240724,Debit,IMPS,3294.39,47279.89,0,0.2271,Healthcare,Philadelphia
TXN001007,CUST0447,20230818,EMI Payment,POS,16371.56,4881.02,0,0.1265,Food,New York
TXN001008,CUST0583,20230523,ATM Withdrawal,ATM,49589.82,17132.34,0,0.2329,Healthcare,Los Angeles
TXN001009,CUST0367,20230704,Credit,ATM,45184.04,17340.04,0,0.2992,Utilities,Kolkata
TXN001010,CUST0352,20231210,Interest Credit,ATM,25251.7,9858.83,0,0.0382,Entertainment,Bangalore
TXN001011,CUST0672,20250324,Debit,Mobile,13005.32,8223.27,0,0.2761,Travel,Los Angeles
TXN001012,CUST0219,20230727,Interest Credit,Mobile,32309.12,5153.19,0,0.1883,Entertainment,New York
TXN001013,CUST0883,20241201,Transfer,ATM,11145.62,47104.61,0,0.2608,Education,Bangalore
TXN001014,CUST0018,20250310,Online Payment,IMPS,22663.69,37219.83,0,0.2967,Healthcare,Hyderabad
TXN001015,CUST0116,20250217,ATM Withdrawal,Branch,3885.13,85013.34,0,0.1521,Travel,Chicago
TXN001016,CUST0974,20250510,Online Payment,NEFT,46920.3,10649.78,0,0.1018,Education,Los Angeles
TXN001017,CUST0556,20250518,ATM Withdrawal,Branch,11847.55,15011.21,0,0.0452,Utilities,Chennai
TXN001018,CUST0260,20240108,ATM Withdrawal,Internet,47562.46,64946.45,0,0.1135,Healthcare,Ahmedabad
TXN001019,CUST0736,20230218,Debit,POS,10382.52,71291.59,0,0.1302,Retail,Bangalore
TXN001020,CUST0478,20230104,Debit,NEFT,4791.66,82363.77,0,0.0251,Entertainment,Philadelphia
TXN001021,CUST0345,20240516,Interest Credit,Internet,13150.24,94792.08,0,0.0263,Entertainment,New York
TXN001022,CUST0103,20230702,Online Payment,Internet,5201.09,29036.61,0,0.2663,Food,Mumbai
TXN001023,CUST0481,20240811,Online Payment,NEFT,35669.88,70913.52,0,0.0798,Entertainment,Houston
TXN001024,CUST0904,20240429,EMI Payment,NEFT,44776.3,37681.78,0,0.1746,Entertainment,Pune
TXN001025,CUST0207,20240225,Credit,Internet,22571.23,4320.43,0,0.0369,Education,Ahmedabad
TXN001026,CUST0999,20240111,ATM Withdrawal,ATM,34501.34,34078.53,0,0.0366,Entertainment,Houston
TXN001027,CUST0884,20250409,Debit,Internet,30937.54,18491.56,0,0.0017,Travel,Mumbai
TXN001028,CUST0133,20230825,ATM Withdrawal,Branch,48395.74,22799.18,0,0.2974,Healthcare,Chicago
TXN001029,CUST0678,20250117,Interest Credit,Mobile,9638.8,81109.16,0,0.2081,,Phoenix
TXN001030,CUST0642,20250131,Credit,POS,8000.94,16169.18,0,0.095,Retail,New York
TXN001031,CUST0859,20250323,EMI Payment,ATM,48666.12,81184.34,0,0.2176,Utilities,Kolkata
TXN001032,CUST0646,20230920,EMI Payment,Mobile,6292.89,72769.54,0,0.2095,Food,Bangalore
TXN001033,CUST0511,20250216,Interest Credit,Mobile,41749.15,4012.16,1,0.7225,Food,Chicago
TXN001034,CUST0032,20241128,ATM Withdrawal,Internet,38301.36,64829.97,0,0.2462,Retail,Mumbai
TXN001035,CUST0319,20240822,ATM Withdrawal,ATM,17027.06,71006.64,0,0.1605,Food,Philadelphia
TXN001036,CUST0022,20230725,Online Payment,NEFT,27419.93,18158.16,0,0.1417,,Chennai
TXN001037,CUST0792,20241223,Debit,NEFT,38945.01,60041.97,0,0.2718,Travel,Phoenix
TXN001038,CUST0349,20250319,Transfer,IMPS,10731.21,92872.52,0,0.1631,,Philadelphia
TXN001039,CUST0792,20240224,EMI Payment,ATM,29932.47,79435.18,0,0.1071,Entertainment,Phoenix
TXN001040,CUST0320,20230807,Online Payment,Mobile,28593.19,25631.17,0,0.1662,Healthcare,Delhi
TXN001041,CUST0781,20230316,EMI Payment,Internet,8317.87,25916.96,0,0.1027,Education,Kolkata
TXN001042,CUST0596,20241221,Interest Credit,ATM,34024.53,3406.34,0,0.2847,Education,Bangalore
TXN001043,CUST0696,20250405,EMI Payment,Internet,23279.9,16335.42,0,0.1674,Education,Los Angeles
TXN001044,CUST0696,20231005,Interest Credit,IMPS,31721.36,66765.21,0,0.1362,Education,Los Angeles
TXN001045,CUST0549,20231108,Interest Credit,IMPS,26267.61,87204.62,0,0.2335,Education,New York
TXN001046,CUST0309,20231203,Transfer,ATM,4027.99,14044.31,0,0.1888,Food,Philadelphia
TXN001047,CUST0263,20230516,Credit,IMPS,18977.91,57933.75,0,0.0658,Education,New York
TXN001048,CUST0240,20240701,ATM Withdrawal,Mobile,6491.1,94182.6,0,0.1989,Travel,Chicago
TXN001049,CUST0217,20250120,Transfer,NEFT,30057.98,92053.25,0,0.2219,Entertainment,Bangalore
TXN001050,CUST0742,20240807,Interest Credit,Mobile,38916.16,82410.09,0,0.0518,,New York
TXN001051,CUST0452,20241015,Debit,NEFT,43037.01,46086.06,0,0.1861,Retail,Mumbai
TXN001052,CUST0247,20250523,EMI Payment,ATM,30580.66,16090.0,0,0.1201,,Chennai
TXN001053,CUST0352,20230806,Interest Credit,IMPS,28162.65,64056.55,0,0.2282,Healthcare,Bangalore
TXN001054,CUST0563,20230611,EMI Payment,IMPS,25854.7,72123.11,0,0.0252,Entertainment,Ahmedabad
TXN001055,CUST0014,20240329,Online Payment,Branch,11819.15,33972.55,0,0.1916,Entertainment,Hyderabad
TXN001056,CUST0038,20240205,Transfer,ATM,25476.61,13311.23,0,0.026,Entertainment,New York
TXN001057,CUST0405,20250227,ATM Withdrawal,NEFT,49014.32,75353.85,0,0.1408,Travel,Philadelphia
TXN001058,CUST0692,20240418,Debit,IMPS,43778.51,12312.73,0,0.2454,Education,New York
TXN001059,CUST0276,20250611,Interest Credit,NEFT,18136.41,84587.95,0,0.1053,Education,Houston
TXN001060,CUST0607,20240908,Debit,Branch,22625.06,38492.72,0,0.0209,Healthcare,San Antonio
TXN001061,CUST0250,20240711,Transfer,Mobile,13087.87,12511.3,0,0.2399,Travel,Houston
TXN001062,CUST0144,20230317,EMI Payment,POS,45377.25,29692.17,0,0.1941,Food,Phoenix
TXN001063,CUST0210,20230322,Credit,Internet,6415.84,5591.37,0,0.2628,Healthcare,Pune
TXN001064,CUST0025,20240802,EMI Payment,Mobile,35073.09,16492.09,0,0.0455,Education,Mumbai
TXN001065,CUST0899,20230312,ATM Withdrawal,ATM,40472.54,4562.8,0,0.2348,Utilities,Hyderabad
TXN001066,CUST0892,20240627,Online Payment,NEFT,10074.09,40876.09,0,0.0494,Education,Houston
TXN001067,CUST0062,20241201,EMI Payment,NEFT,46514.5,48085.6,0,0.2835,Healthcare,Delhi
TXN001068,CUST0336,20241208,Online Payment,NEFT,42618.34,82913.73,0,0.0556,Entertainment,Chennai
TXN001069,CUST0606,20230119,Debit,Internet,36538.82,5179.68,0,0.1093,Travel,Kolkata
TXN001070,CUST0347,20230816,Debit,ATM,12631.6,58148.59,0,0.0775,,Chennai
TXN001071,CUST0064,20240312,Transfer,Mobile,23783.75,21053.0,0,0.0895,Food,Philadelphia
TXN001072,CUST0275,20240611,Credit,IMPS,8782.54,33048.22,0,0.2181,,Delhi
TXN001073,CUST0185,20230120,Transfer,Internet,44488.06,10082.53,0,0.2942,Entertainment,Delhi
TXN001074,CUST0901,20250426,Credit,POS,17596.08,28514.14,0,0.2471,Entertainment,San Antonio
TXN001075,CUST0015,20231228,Interest Credit,ATM,48350.23,15897.87,0,0.1175,Education,Philadelphia
