loan_id,customer_id,product_id,disbursal_date_id,disbursal_amount,interest_rate,tenure_months,emi_amount,outstanding_balance,paid_instalments,days_past_due,loan_status,pd,lgd,ead,ecl,collateral_value
LOAN00619,CUST0478,PROD01,20230119,305195.97,9.19,12,26716.74,65900.42,9,30,Active,0.2159,0.3539,65900.42,5035.25,294832.23
LOAN00620,CUST0232,PROD01,20220412,363063.6,15.63,12,32877.54,0.0,12,0,Closed,0.0327,0.4557,0.0,0.0,251446.85
LOAN00621,CUST0513,PROD04,20240514,361541.6,11.96,240,3970.81,305323.37,2,0,Closed,0.0997,0.3118,305323.37,9491.42,57889.57
LOAN00622,CUST0798,PROD04,20200817,68313.97,12.58,240,780.0,970.02,236,30,Active,0.2001,0.5547,970.02,107.67,50964.1
LOAN00623,CUST0747,PROD03,20240812,64251.97,13.66,360,744.05,26084.54,212,90,NPA,0.568,0.4567,26084.54,6766.48,58765.75
LOAN00624,CUST0355,PROD02,20200428,159057.79,8.1,24,7201.01,136479.21,3,30,Active,0.2242,0.3435,136479.21,10510.63,69725.41
LOAN00625,CUST0237,PROD04,20221221,174760.39,7.72,180,1641.98,135637.69,35,0,Active,0.0723,0.6766,135637.69,6635.15,159006.18
LOAN00626,CUST0518,PROD02,20200530,228389.51,10.35,48,5831.01,90181.77,26,0,Active,0.0746,0.5923,90181.77,3984.73,44553.92
LOAN00627,CUST0549,PROD04,20240310,415643.62,12.86,12,37096.86,0.0,12,0,Closed,0.0429,0.6865,0.0,0.0,463706.87
LOAN00628,CUST0532,PROD01,20200826,216125.41,14.7,36,7460.35,202399.19,2,90,NPA,0.5055,0.654,202399.19,66912.57,117136.33
LOAN00629,CUST0408,PROD05,20200630,196210.64,13.32,12,17554.47,161524.26,1,30,Active,0.1767,0.3702,161524.26,10566.0,64338.67
LOAN00630,CUST0920,PROD03,20211229,409611.85,11.83,12,36360.95,312477.88,2,0,Active,0.0485,0.6052,312477.88,9171.91,395777.78
LOAN00631,CUST0147,PROD05,20210307,416538.81,9.97,240,4011.41,346241.09,10,0,Active,0.0794,0.6941,346241.09,19081.88,487502.4
LOAN00632,CUST0351,PROD03,20210501,432102.67,15.26,180,6124.79,94033.57,135,0,Active,0.0374,0.5895,94033.57,2073.19,34611.64
LOAN00633,CUST0684,PROD03,20220713,304812.62,7.9,12,26501.08,177625.74,5,0,Active,0.0289,0.5296,177625.74,2718.64,427482.14
LOAN00634,CUST0732,PROD04,20210606,404625.8,10.92,360,3828.91,58018.74,306,30,Active,0.2293,0.6067,58018.74,8071.35,347603.05
LOAN00635,CUST0385,PROD03,20240827,322665.91,13.96,240,4003.05,64497.13,190,30,Active,0.2648,0.4825,64497.13,8240.54,430348.26
LOAN00636,CUST0303,PROD02,20230101,291743.39,12.91,84,5293.12,36977.65,72,0,Active,0.01,0.5002,36977.65,184.96,135482.7
LOAN00637,CUST0634,PROD02,20201224,58635.66,14.63,48,1620.9,37137.87,14,0,Closed,0.0404,0.5239,37137.87,786.04,82458.95
LOAN00638,CUST0418,PROD05,20231203,495061.21,11.52,12,43874.5,234172.84,6,0,Active,0.0892,0.5568,234172.84,11630.56,129147.58
LOAN00639,CUST0222,PROD03,20230224,262396.92,9.37,48,6575.96,31139.35,42,120,NPA,0.7317,0.6594,31139.35,15024.21,204751.67
LOAN00640,CUST0674,PROD05,20240330,418805.77,15.84,12,37966.9,412350.98,0,180,NPA,0.95,0.3471,412350.98,135970.67,89492.27
LOAN00641,CUST0712,PROD05,20230603,173963.17,12.17,120,2512.99,16832.87,108,0,Closed,0.0545,0.3586,16832.87,328.98,172463.24
LOAN00642,CUST0096,PROD05,20220222,192256.57,10.96,360,1825.1,170516.47,37,0,Active,0.0809,0.3393,170516.47,4680.57,239536.55
LOAN00643,CUST0904,PROD02,20240418,404580.07,10.17,48,10294.26,226909.75,21,60,Defaulted,0.3585,0.3768,226909.75,30651.6,162062.88
LOAN00644,CUST0555,PROD02,20210507,399160.36,10.14,360,3544.28,98768.37,260,90,NPA,0.5855,0.633,98768.37,36605.68,98340.42
LOAN00645,CUST0771,PROD02,20200103,335519.59,11.87,12,29790.11,76213.35,9,90,NPA,0.5063,0.3221,76213.35,12428.81,419589.19
LOAN00646,CUST0782,PROD04,20221028,42153.09,13.18,48,1134.63,7115.12,39,180,NPA,0.95,0.3192,7115.12,2157.59,4187.22
LOAN00647,CUST0541,PROD01,20230607,44651.7,12.85,60,1012.54,40786.22,4,0,Active,0.0774,0.6452,40786.22,2036.8,34949.4
LOAN00648,CUST0893,PROD05,20220626,315353.95,7.93,120,3814.46,169409.7,47,0,Active,0.0495,0.4771,169409.7,4000.86,133158.66
LOAN00649,CUST0167,PROD01,20240102,443290.58,13.67,180,5805.53,175600.15,105,0,Active,0.0555,0.3368,175600.15,3282.39,580122.2
LOAN00650,CUST0743,PROD04,20220226,491081.32,12.31,12,43703.23,105584.83,9,60,Defaulted,0.3356,0.6746,105584.83,23903.96,496949.07
LOAN00651,CUST0270,PROD01,20210203,105319.89,9.47,48,2644.46,87163.53,8,0,Closed,0.0171,0.4379,87163.53,652.69,151820.87
LOAN00652,CUST0112,PROD04,20230120,234806.24,9.24,24,10752.94,176910.78,5,0,Active,0.038,0.3875,176910.78,2605.01,148596.97
LOAN00653,CUST0845,PROD05,20231003,70516.36,11.71,84,1233.9,9201.64,73,0,Active,0.0447,0.6566,9201.64,270.07,57667.09
LOAN00654,CUST0315,PROD03,20230428,364363.39,8.93,12,31852.29,81840.88,9,0,Active,0.051,0.6892,81840.88,2876.64,51657.39
LOAN00655,CUST0283,PROD03,20200418,228610.63,13.3,48,6167.15,181981.99,6,0,Closed,0.0905,0.5964,181981.99,9822.33,171340.8
LOAN00656,CUST0526,PROD02,20210117,11936.69,8.87,24,544.61,10742.03,2,90,NPA,0.5589,0.6309,10742.03,3787.75,1832.36
LOAN00657,CUST0199,PROD03,20221129,89951.71,12.14,120,1297.84,18991.82,94,60,Defaulted,0.402,0.4752,18991.82,3628.01,102258.69
LOAN00658,CUST0888,PROD02,20241126,125299.55,8.48,240,1085.79,49883.57,131,30,Active,0.1985,0.3117,49883.57,3086.42,43023.16
LOAN00659,CUST0769,PROD04,20240222,248948.91,13.47,12,22290.37,79487.51,8,0,Active,0.0994,0.4814,79487.51,3803.57,261438.01
LOAN00660,CUST0413,PROD04,20210428,261547.3,14.36,120,4117.76,21116.91,110,0,Active,0.0541,0.3337,21116.91,381.23,329816.64
LOAN00661,CUST0185,PROD02,20230712,167305.85,8.85,84,2679.08,64455.79,50,30,Active,0.1681,0.434,64455.79,4702.4,248166.45
LOAN00662,CUST0960,PROD01,20231107,205442.67,8.78,60,4242.75,178022.36,4,60,Defaulted,0.3508,0.6927,178022.36,43259.28,42755.93
LOAN00663,CUST0582,PROD04,20220724,477671.15,12.24,360,5001.81,111499.13,273,0,Active,0.0609,0.4155,111499.13,2821.37,391732.94
LOAN00664,CUST0017,PROD02,20200916,426181.87,14.29,12,38323.82,101619.76,9,0,Closed,0.0433,0.5877,101619.76,2585.96,458199.46
LOAN00665,CUST0257,PROD05,20210820,152577.95,12.65,36,5115.27,15817.78,32,0,Active,0.0347,0.5504,15817.78,302.1,116157.95
LOAN00666,CUST0986,PROD01,20231124,50374.53,15.35,180,717.15,33055.08,60,0,Active,0.0196,0.6076,33055.08,393.65,49623.45
LOAN00667,CUST0027,PROD05,20220714,193321.91,8.16,60,3934.69,58157.56,39,30,Active,0.264,0.498,58157.56,7646.09,154328.1
LOAN00668,CUST0394,PROD05,20201103,289423.46,11.21,360,2802.27,81621.26,254,0,Closed,0.032,0.5307,81621.26,1386.12,214422.48
LOAN00669,CUST0768,PROD01,20240607,162535.66,11.96,240,1785.13,88461.03,102,30,Active,0.2459,0.4475,88461.03,9734.27,169565.72
LOAN00670,CUST0905,PROD01,20230920,379005.74,10.82,84,6453.69,20298.95,79,0,Active,0.0673,0.3672,20298.95,501.64,511525.15
LOAN00671,CUST0181,PROD03,20241011,137819.61,9.05,84,2220.89,25353.22,67,0,Active,0.0353,0.6261,25353.22,560.34,60812.33
LOAN00672,CUST0654,PROD02,20230722,343345.17,13.78,36,11698.07,175489.2,17,90,NPA,0.5222,0.6762,175489.2,61967.28,281293.47
LOAN00673,CUST0924,PROD05,20200730,205426.02,9.72,84,3380.67,92328.19,41,60,Defaulted,0.4056,0.6729,92328.19,25198.97,54817.5
LOAN00674,CUST0968,PROD03,20220307,484470.86,8.96,36,15397.03,290218.27,14,0,Active,0.0782,0.448,290218.27,10167.39,162457.85
LOAN00675,CUST0963,PROD05,20200805,356754.57,10.64,240,3595.38,345311.9,6,0,Active,0.0386,0.64,345311.9,8530.59,173584.12
LOAN00676,CUST0625,PROD03,20240328,387636.6,9.94,180,4151.35,216934.22,66,0,Active,0.012,0.5702,216934.22,1484.35,297885.28
LOAN00677,CUST0591,PROD01,20240831,457370.8,12.59,24,21656.27,310319.15,5,0,Closed,0.0582,0.4077,310319.15,7363.3,25857.83
LOAN00678,CUST0859,PROD03,20210306,157252.34,10.26,120,2100.81,70370.37,58,60,Defaulted,0.3536,0.3866,70370.37,9619.75,40927.2
LOAN00679,CUST0635,PROD02,20240801,240548.54,14.69,120,3835.35,91857.78,67,60,Defaulted,0.3781,0.4269,91857.78,14826.85,5793.65
LOAN00680,CUST0636,PROD03,20240929,350077.33,12.97,36,11790.43,260376.38,6,60,Defaulted,0.342,0.6105,260376.38,54364.24,93116.06
LOAN00681,CUST0393,PROD05,20221219,349559.04,11.95,24,16446.8,87581.28,17,30,Active,0.1798,0.4912,87581.28,7734.98,142453.36
LOAN00682,CUST0133,PROD02,20240925,265757.63,14.78,240,3456.35,152212.33,89,90,NPA,0.5935,0.523,152212.33,47246.78,363912.36
LOAN00683,CUST0795,PROD04,20220502,477995.3,14.84,12,43106.97,110651.84,9,60,Defaulted,0.3783,0.4769,110651.84,19962.84,214130.07
LOAN00684,CUST0172,PROD02,20221006,257553.14,15.86,84,5095.02,139903.23,35,0,Active,0.0965,0.6186,139903.23,8351.51,122592.96
LOAN00685,CUST0730,PROD05,20210812,253505.43,10.09,36,8190.62,203221.29,7,60,Defaulted,0.3761,0.4329,203221.29,33087.21,51762.74
LOAN00686,CUST0872,PROD01,20200321,82191.85,10.11,12,7230.18,12115.57,10,30,Active,0.1899,0.6834,12115.57,1572.33,16166.47
LOAN00687,CUST0899,PROD01,20240624,434900.12,8.09,84,6797.96,390799.72,0,0,Active,0.0633,0.4703,390799.72,11634.1,481535.62
LOAN00688,CUST0699,PROD01,20210804,145759.67,11.92,60,3236.45,46294.88,39,0,Closed,0.0491,0.4998,46294.88,1136.08,185918.36
LOAN00689,CUST0960,PROD02,20220516,449940.04,14.21,180,6055.65,250781.62,74,0,Active,0.0366,0.5061,250781.62,4645.29,498588.77
LOAN00690,CUST0172,PROD03,20210812,475103.06,8.09,48,11618.74,336316.25,13,0,Active,0.0816,0.5948,336316.25,16323.34,135706.34
LOAN00691,CUST0065,PROD02,20210213,75890.24,14.65,360,938.38,71046.15,3,30,Active,0.1726,0.5953,71046.15,7299.91,100799.18
LOAN00692,CUST0533,PROD02,20220430,247321.24,9.23,60,5161.63,94752.67,35,0,Active,0.0472,0.5075,94752.67,2269.71,32309.51
LOAN00693,CUST0467,PROD02,20240530,450426.56,11.58,36,14870.41,177978.77,20,180,NPA,0.95,0.4063,177978.77,68697.14,91661.79
LOAN00694,CUST0159,PROD05,20200307,75510.66,8.27,84,1187.11,21207.18,58,30,Active,0.1908,0.3409,21207.18,1379.39,6014.02
LOAN00695,CUST0890,PROD02,20240111,480373.54,12.99,180,6074.73,311953.96,44,30,Active,0.1865,0.6149,311953.96,35774.52,524786.56
LOAN00696,CUST0949,PROD05,20230904,483477.01,15.63,360,6357.55,417684.11,14,0,Active,0.0567,0.5459,417684.11,12928.38,537380.76
LOAN00697,CUST0903,PROD02,20200725,400704.47,13.09,120,6004.24,132299.27,74,0,Active,0.0144,0.6587,132299.27,1254.9,195405.05
LOAN00698,CUST0373,PROD02,20240604,428570.99,12.09,360,4438.05,218902.33,163,0,Active,0.0489,0.5578,218902.33,5970.87,473859.12
LOAN00699,CUST0904,PROD04,20210324,405079.71,9.96,36,13063.18,368487.28,1,0,Active,0.0811,0.61,368487.28,18229.43,371384.88
LOAN00700,CUST0743,PROD01,20210104,303785.67,14.71,180,4191.57,47914.43,149,0,Active,0.01,0.3222,47914.43,154.38,112319.9
LOAN00701,CUST0923,PROD05,20220817,455778.42,13.61,240,5539.06,326223.66,54,90,NPA,0.5327,0.5318,326223.66,92415.85,381700.01
LOAN00702,CUST0937,PROD05,20210512,78873.59,14.4,36,2711.06,57196.99,6,0,Closed,0.0726,0.3217,57196.99,1335.86,22294.46
LOAN00703,CUST0039,PROD01,20210627,247027.99,14.39,240,3142.06,65747.58,175,0,Active,0.0569,0.4397,65747.58,1644.93,78030.86
LOAN00704,CUST0758,PROD03,20230928,181895.31,9.51,240,1696.69,71660.53,136,0,Closed,0.0751,0.699,71660.53,3761.81,209698.56
LOAN00705,CUST0207,PROD01,20210723,121962.23,10.8,60,2639.61,108690.81,5,90,NPA,0.5574,0.3438,108690.81,20828.87,12148.98
LOAN00706,CUST0856,PROD02,20210306,449777.17,14.87,360,5640.45,421575.84,11,30,Active,0.1834,0.6707,421575.84,51856.52,635418.79
LOAN00707,CUST0768,PROD03,20230921,50775.15,9.19,12,4444.84,32092.03,4,30,Active,0.186,0.5448,32092.03,3251.98,14953.23
LOAN00708,CUST0006,PROD05,20220501,45910.67,13.34,180,591.19,11678.86,127,180,NPA,0.95,0.3194,11678.86,3543.72,10394.06
LOAN00709,CUST0156,PROD01,20210228,63449.21,13.34,36,2148.26,11245.7,29,60,Defaulted,0.3473,0.3461,11245.7,1351.74,73414.88
LOAN00710,CUST0690,PROD01,20200825,194378.12,8.39,24,8825.81,131766.3,5,30,Active,0.1699,0.3544,131766.3,7933.99,99989.74
LOAN00711,CUST0761,PROD05,20240405,466539.19,9.18,180,4782.04,52362.12,159,0,Active,0.0192,0.4521,52362.12,454.52,145841.49
LOAN00712,CUST0014,PROD02,20220721,389441.13,8.38,60,7967.48,75376.34,48,0,Active,0.01,0.5234,75376.34,394.52,230617.52
LOAN00713,CUST0538,PROD02,20211121,290332.63,10.28,12,25562.67,211100.66,2,0,Active,0.084,0.5366,211100.66,9515.24,305121.75
LOAN00714,CUST0376,PROD03,20240117,420624.8,8.06,120,5116.68,87526.18,94,0,Closed,0.0716,0.5275,87526.18,3305.78,217823.99
LOAN00715,CUST0798,PROD05,20221013,389299.68,9.45,12,34126.12,140763.88,7,0,Active,0.0359,0.4307,140763.88,2176.51,214128.8
LOAN00716,CUST0315,PROD02,20210310,133381.85,8.14,12,11611.31,10745.89,11,0,Closed,0.093,0.469,10745.89,468.7,72390.85
LOAN00717,CUST0166,PROD04,20210417,249954.26,8.01,240,2092.27,85435.92,153,0,Closed,0.01,0.4705,85435.92,401.98,221514.21
LOAN00718,CUST0423,PROD02,20200923,430705.4,12.01,36,14307.64,323516.66,6,0,Closed,0.0828,0.5738,323516.66,15370.48,414795.78
LOAN00719,CUST0228,PROD03,20200307,34030.66,7.64,48,825.05,17479.65,23,0,Active,0.0914,0.5559,17479.65,888.13,18813.82
LOAN00720,CUST0915,PROD03,20230629,188589.56,12.52,24,8923.43,0.0,24,0,Active,0.0172,0.3984,0.0,0.0,135663.27
LOAN00721,CUST0109,PROD02,20240909,233564.21,7.52,60,4682.37,210706.02,2,60,Defaulted,0.4131,0.5057,210706.02,44017.47,13569.05
LOAN00722,CUST0028,PROD04,20230208,54686.71,10.89,48,1410.49,0.0,48,0,Active,0.01,0.3053,0.0,0.0,7992.05
LOAN00723,CUST0745,PROD03,20220706,78325.41,7.76,24,3533.88,2826.98,23,0,Active,0.01,0.5033,2826.98,14.23,48004.1
LOAN00724,CUST0105,PROD02,20200420,357747.52,10.32,180,3914.71,324531.71,12,0,Closed,0.0954,0.4968,324531.71,15381.09,107053.01
LOAN00725,CUST0411,PROD02,20200821,17271.12,12.3,48,457.36,12012.99,11,90,NPA,0.5676,0.4787,12012.99,3264.05,18222.96
LOAN00726,CUST0611,PROD03,20221013,106258.14,12.27,12,9454.33,54536.22,5,30,Active,0.2539,0.3801,54536.22,5263.15,64166.08
LOAN00727,CUST0843,PROD04,20210604,445370.07,11.21,120,6188.03,323063.44,19,0,Active,0.0831,0.5798,323063.44,15565.64,317328.44
LOAN00728,CUST0033,PROD01,20210628,210327.99,8.35,120,2590.92,129060.76,42,0,Active,0.0116,0.4788,129060.76,716.81,153219.84
LOAN00729,CUST0479,PROD01,20210531,14725.69,13.07,12,1315.74,3259.5,9,60,Defaulted,0.3885,0.6282,3259.5,795.5,12434.1
LOAN00730,CUST0717,PROD03,20230321,160948.25,13.18,12,14389.05,11532.84,11,60,Defaulted,0.3376,0.5442,11532.84,2118.84,121154.45
LOAN00731,CUST0828,PROD05,20210901,411747.27,15.4,360,5338.26,174837.98,202,0,Active,0.0224,0.326,174837.98,1276.74,286111.5
LOAN00732,CUST0450,PROD01,20240724,194199.52,12.23,120,2812.08,116229.37,37,120,NPA,0.7622,0.3594,116229.37,31839.26,141267.17
LOAN00733,CUST0976,PROD01,20220920,287653.86,9.61,180,3022.88,209585.85,44,0,Active,0.0689,0.5062,209585.85,7309.76,254994.39
LOAN00734,CUST0297,PROD05,20230310,497856.93,11.29,24,23271.12,428181.52,0,60,Defaulted,0.3597,0.6534,428181.52,100634.64,633364.77
LOAN00735,CUST0979,PROD02,20200223,236297.9,11.88,48,6208.72,67310.08,34,0,Active,0.0841,0.5643,67310.08,3194.38,233673.99
LOAN00736,CUST0646,PROD03,20200713,472138.51,14.29,240,5970.84,320607.97,60,30,Active,0.2282,0.5052,320607.97,36961.82,357260.2
LOAN00737,CUST0799,PROD05,20220707,449236.18,8.21,36,14120.99,99269.0,28,30,Active,0.2204,0.5504,99269.0,12042.14,649987.83
LOAN00738,CUST0951,PROD05,20200303,485401.56,15.39,24,23625.54,289822.63,8,0,Closed,0.0451,0.6521,289822.63,8523.6,259241.46
LOAN00739,CUST0526,PROD02,20230315,486396.98,10.68,180,5431.03,447739.13,2,0,Active,0.054,0.4675,447739.13,11303.17,233615.12
LOAN00740,CUST0683,PROD01,20240824,421848.79,10.73,36,13756.91,325092.31,5,0,Closed,0.0668,0.6737,325092.31,14630.18,323282.73
LOAN00741,CUST0512,PROD05,20210707,301951.35,11.1,36,9899.81,29274.71,32,30,Active,0.2059,0.6773,29274.71,4082.54,303586.19
LOAN00742,CUST0869,PROD04,20230923,137231.56,12.51,12,12225.62,98498.7,3,0,Closed,0.079,0.4694,98498.7,3652.59,72995.53
LOAN00743,CUST0046,PROD04,20230204,92629.5,9.91,48,2345.32,7201.8,44,0,Closed,0.0354,0.6116,7201.8,155.92,63947.63
LOAN00744,CUST0818,PROD04,20210107,321799.32,15.02,60,7658.96,4898.03,59,30,Active,0.2502,0.4505,4898.03,552.08,263939.05
LOAN00745,CUST0738,PROD03,20230606,17682.41,11.35,120,247.09,10416.86,39,0,Active,0.0338,0.4544,10416.86,159.99,4238.67
LOAN00746,CUST0956,PROD03,20230402,413632.3,10.96,48,10682.51,112439.87,34,0,Closed,0.096,0.6115,112439.87,6600.67,164988.55
LOAN00747,CUST0410,PROD05,20231127,117836.27,7.85,240,974.66,55142.39,111,0,Active,0.0991,0.6012,55142.39,3285.32,78686.52
LOAN00748,CUST0590,PROD01,20220520,313503.34,8.04,12,27276.96,179967.21,4,180,NPA,0.95,0.6584,179967.21,112565.89,467537.42
LOAN00749,CUST0255,PROD03,20230916,321848.02,8.89,360,2564.23,219076.42,104,0,Active,0.072,0.6578,219076.42,10375.81,164977.21
LOAN00750,CUST0255,PROD01,20210605,280365.42,8.3,84,4411.86,135551.61,42,30,Active,0.2577,0.4441,135551.61,15513.15,402106.36
LOAN00751,CUST0769,PROD03,20221011,134780.45,12.74,36,4524.43,30247.51,27,0,Active,0.0289,0.3113,30247.51,272.12,114675.12
LOAN00752,CUST0412,PROD01,20220820,448804.97,15.42,180,6411.02,394950.96,16,0,Active,0.0538,0.6012,394950.96,12774.52,424448.5
LOAN00753,CUST0560,PROD05,20240202,433817.88,11.42,12,38426.58,126070.23,8,0,Active,0.0414,0.6391,126070.23,3335.66,68057.09
LOAN00754,CUST0232,PROD03,20230628,459962.78,12.83,36,15460.33,238129.7,16,30,Active,0.2205,0.6219,238129.7,32654.48,171779.39
LOAN00755,CUST0999,PROD05,20220321,277028.3,10.15,360,2461.88,70507.25,259,0,Closed,0.01,0.4361,70507.25,307.48,108547.53
LOAN00756,CUST0322,PROD01,20200814,308780.07,13.64,24,14772.96,33853.38,21,90,NPA,0.5781,0.6979,33853.38,13658.35,114123.49
LOAN00757,CUST0952,PROD04,20231123,178874.22,8.1,12,15568.26,149763.87,1,30,Active,0.1894,0.5384,149763.87,15271.87,201959.64
LOAN00758,CUST0569,PROD04,20210228,160622.06,10.99,120,2211.66,38033.01,90,0,Active,0.0328,0.5398,38033.01,673.39,91309.53
LOAN00759,CUST0008,PROD01,20200220,329751.68,12.37,360,3486.07,238510.16,69,180,NPA,0.95,0.3188,238510.16,72235.19,455308.81
LOAN00760,CUST0385,PROD03,20240527,308628.28,11.17,240,3221.41,148864.98,105,60,Defaulted,0.3595,0.3057,148864.98,16360.13,365957.36
LOAN00761,CUST0319,PROD03,20220517,247564.51,11.27,84,4274.13,46394.51,68,0,Closed,0.0309,0.4276,46394.51,613.0,81968.36
LOAN00762,CUST0801,PROD05,20240707,19301.21,8.61,360,149.92,8147.79,189,0,Active,0.0131,0.5534,8147.79,59.07,22305.19
LOAN00763,CUST0345,PROD03,20200420,201262.74,10.34,24,9318.87,37822.87,19,120,NPA,0.6676,0.6728,37822.87,16988.57,128454.63
LOAN00764,CUST0877,PROD02,20200830,80317.13,9.04,36,2555.56,16317.36,28,90,NPA,0.5694,0.4896,16317.36,4548.92,48339.2
LOAN00765,CUST0783,PROD03,20230609,198121.04,8.38,24,8994.85,139928.37,5,180,NPA,0.95,0.6643,139928.37,88306.7,253135.34
LOAN00766,CUST0835,PROD03,20221228,321511.85,15.94,240,4458.59,308669.69,1,180,NPA,0.95,0.4898,308669.69,143627.09,248980.57
LOAN00767,CUST0406,PROD04,20231227,495860.3,8.59,180,4909.13,386080.52,20,0,Closed,0.0444,0.6142,386080.52,10528.6,10130.41
LOAN00768,CUST0822,PROD03,20220702,497136.93,10.97,36,16268.56,270086.56,16,30,Active,0.2092,0.3589,270086.56,20278.61,82704.49
LOAN00769,CUST0169,PROD01,20210221,129358.12,13.75,240,1585.16,6955.86,226,0,Active,0.0589,0.4543,6955.86,186.13,146024.42
LOAN00770,CUST0050,PROD04,20230208,486982.94,12.9,84,8832.72,213970.31,47,120,NPA,0.6841,0.3512,213970.31,51407.63,490695.55
LOAN00771,CUST0712,PROD02,20221028,439931.73,10.58,84,7435.9,224436.5,34,30,Active,0.2096,0.4222,224436.5,19861.09,242464.35
LOAN00772,CUST0668,PROD04,20211124,435585.81,14.69,36,15033.68,335579.39,4,120,NPA,0.6821,0.5852,335579.39,133951.52,292353.92
LOAN00773,CUST0789,PROD05,20230613,342675.19,12.78,180,4286.18,277758.02,21,120,NPA,0.7065,0.3825,277758.02,75060.29,341560.49
LOAN00774,CUST0661,PROD02,20220929,20199.02,14.87,36,698.92,522.28,35,30,Active,0.2486,0.6591,522.28,85.58,10714.47
LOAN00775,CUST0013,PROD05,20200504,305336.56,10.79,24,14201.33,210657.91,7,0,Closed,0.0194,0.4546,210657.91,1857.84,455407.93
LOAN00776,CUST0236,PROD03,20240112,254005.45,8.73,240,2241.43,84361.14,159,0,Active,0.0306,0.3143,84361.14,811.35,350844.73
LOAN00777,CUST0717,PROD01,20221120,359001.92,10.87,24,16710.64,124632.92,15,0,Active,0.0425,0.6956,124632.92,3684.52,150163.76
LOAN00778,CUST0261,PROD03,20210619,216611.25,14.52,60,5098.75,165083.47,13,90,NPA,0.5688,0.49,165083.47,46010.74,201299.35
LOAN00779,CUST0462,PROD05,20200807,322684.56,13.03,12,28825.85,0.0,12,0,Active,0.0123,0.5147,0.0,0.0,464832.75
LOAN00780,CUST0525,PROD03,20241125,368993.87,14.33,240,4677.22,136842.51,145,180,NPA,0.95,0.6106,136842.51,79378.23,489728.23
LOAN00781,CUST0783,PROD05,20200504,496637.8,10.17,60,10593.68,181898.71,37,90,NPA,0.5105,0.6359,181898.71,59049.22,507333.2
LOAN00782,CUST0260,PROD04,20210421,406060.79,14.83,12,36617.8,94517.46,9,180,NPA,0.95,0.37,94517.46,33222.89,80522.57
LOAN00783,CUST0209,PROD05,20230821,298234.48,8.88,48,7404.6,181608.78,15,60,Defaulted,0.3484,0.3451,181608.78,21835.34,289021.13
LOAN00784,CUST0563,PROD04,20200302,460375.56,8.84,120,5792.05,28696.35,112,180,NPA,0.95,0.5059,28696.35,13791.61,34097.33
LOAN00785,CUST0592,PROD05,20210310,77124.31,7.88,36,2412.53,52947.61,7,0,Closed,0.01,0.5767,52947.61,305.35,44648.01
LOAN00786,CUST0445,PROD04,20200822,455470.17,11.82,12,40429.63,71321.31,10,90,NPA,0.592,0.5707,71321.31,24096.22,488400.18
LOAN00787,CUST0125,PROD01,20230126,409825.78,9.11,24,18743.48,198668.98,12,0,Closed,0.0235,0.5212,198668.98,2433.34,570819.39
LOAN00788,CUST0666,PROD02,20230806,296868.15,13.92,24,14242.28,99241.67,15,60,Defaulted,0.41,0.5201,99241.67,21162.39,61564.23
LOAN00789,CUST0323,PROD03,20220416,161614.15,13.25,360,1819.41,119020.48,50,0,Closed,0.01,0.6341,119020.48,754.71,98005.5
LOAN00790,CUST0187,PROD01,20220127,472011.91,15.6,60,11378.34,164088.67,37,90,NPA,0.5331,0.6612,164088.67,57838.91,32623.48
LOAN00791,CUST0444,PROD04,20220514,50553.63,7.61,60,1015.64,14551.03,41,0,Closed,0.0709,0.5816,14551.03,600.02,67626.28
LOAN00792,CUST0966,PROD02,20210731,404842.61,12.1,12,35988.72,337640.71,1,60,Defaulted,0.425,0.4075,337640.71,58475.15,375661.81
LOAN00793,CUST0043,PROD05,20230613,186805.7,12.27,12,16621.06,128123.18,3,0,Active,0.0141,0.5137,128123.18,928.02,159009.4
LOAN00794,CUST0637,PROD04,20201122,305431.96,14.17,120,4773.6,119400.82,67,0,Active,0.0898,0.5263,119400.82,5643.09,216465.02
LOAN00795,CUST0699,PROD04,20240519,40960.69,7.76,360,293.73,6033.76,302,0,Closed,0.0569,0.6587,6033.76,226.15,1436.1
