deposit_id,customer_id,product_id,open_date_id,balance,interest_rate,tenure_months,maturity_date,is_active,interest_earned_ytd,branch_code
DEP01426,CUST0625,PROD08,20230422,241333.73,4.23,24,2025-04-11,1,2685.17,BR024
DEP01427,CUST0078,PROD06,20200618,3000.57,6.8,60,2025-05-23,0,63.08,BR017
DEP01428,CUST0955,PROD07,20201023,111045.14,6.26,36,2023-10-08,0,1038.39,BR021
DEP01429,CUST0592,PROD08,20241007,169908.81,4.61,3,2025-01-05,1,5132.84,BR048
DEP01430,CUST0370,PROD08,20210624,50027.45,3.89,24,2023-06-14,1,354.7,BR034
DEP01431,CUST0649,PROD06,20200828,30618.39,5.74,6,2021-02-24,0,816.99,BR018
DEP01432,CUST0798,PROD06,20231008,241422.21,6.85,0,,1,10919.79,BR049
DEP01433,CUST0915,PROD08,20220124,201593.17,3.74,3,2022-04-24,0,3207.75,BR033
DEP01434,CUST0777,PROD07,20230602,123995.41,3.09,6,2023-11-29,1,3196.32,BR010
DEP01435,CUST0698,PROD07,20201028,70050.63,3.76,3,2021-01-26,1,2014.64,BR037
DEP01436,CUST0358,PROD09,20240609,144238.19,4.66,12,2025-06-04,1,4009.62,BR032
DEP01437,CUST0203,PROD07,20220204,5241.76,4.6,6,2022-08-03,1,191.49,BR047
DEP01438,CUST0536,PROD06,20210916,195590.44,3.35,6,2022-03-15,1,3461.37,BR044
DEP01439,CUST0555,PROD07,20221129,95071.11,4.33,6,2023-05-28,0,3184.78,BR037
DEP01440,CUST0194,PROD09,20200217,191655.07,6.88,3,2020-05-17,1,11630.47,BR030
DEP01441,CUST0742,PROD07,20220218,5357.62,2.8,6,2022-08-17,1,126.58,BR009
DEP01442,CUST0429,PROD07,20240327,51113.75,6.03,0,,0,3064.45,BR024
DEP01443,CUST0870,PROD06,20200510,21547.11,3.49,3,2020-08-08,0,580.94,BR050
DEP01444,CUST0221,PROD08,20240419,24315.63,7.02,6,2024-10-16,0,903.18,BR022
DEP01445,CUST0776,PROD09,20241009,174641.84,5.05,36,2027-09-24,0,2561.07,BR032
DEP01446,CUST0092,PROD07,20220619,246906.14,5.44,12,2023-06-14,1,7689.81,BR045
DEP01447,CUST0995,PROD08,20210523,126716.43,5.2,24,2023-05-13,1,5391.89,BR046
DEP01448,CUST0154,PROD07,20230911,217286.31,4.45,60,2028-08-15,1,4908.21,BR048
DEP01449,CUST0373,PROD07,20240404,161466.97,6.46,12,2025-03-30,1,8613.65,BR022
DEP01450,CUST0117,PROD07,20230706,82259.14,4.42,3,2023-10-04,1,402.93,BR043
DEP01451,CUST0211,PROD08,20240429,102257.89,3.78,6,2024-10-26,1,2432.38,BR044
DEP01452,CUST0752,PROD09,20200906,52819.92,2.78,0,,0,205.47,BR047
DEP01453,CUST0443,PROD07,20230524,149906.75,4.2,0,,0,4358.28,BR034
DEP01454,CUST0205,PROD07,20230616,35651.94,4.41,24,2025-06-05,0,178.04,BR045
DEP01455,CUST0190,PROD09,20221104,93627.65,4.98,60,2027-10-09,1,3614.4,BR016
DEP01456,CUST0432,PROD07,20230722,3610.48,4.38,6,2024-01-18,0,145.74,BR021
DEP01457,CUST0642,PROD06,20231107,145526.99,5.57,0,,1,2373.65,BR011
DEP01458,CUST0561,PROD06,20231019,241569.24,5.24,24,2025-10-08,0,9952.84,BR034
DEP01459,CUST0071,PROD06,20200108,115367.26,3.91,36,2022-12-23,1,4162.07,BR014
DEP01460,CUST0721,PROD09,20200222,61499.45,7.37,24,2022-02-11,1,2523.86,BR022
DEP01461,CUST0572,PROD08,20210618,195622.19,3.86,60,2026-05-23,0,1668.0,BR008
DEP01462,CUST0861,PROD07,20201221,108167.63,6.45,36,2023-12-06,0,6936.5,BR027
DEP01463,CUST0218,PROD07,20240507,235714.17,6.08,0,,1,11765.08,BR015
DEP01464,CUST0525,PROD08,20231201,60552.36,6.36,12,2024-11-25,0,1526.99,BR050
DEP01465,CUST0385,PROD08,20201227,29752.59,3.11,60,2025-12-01,1,147.25,BR034
DEP01466,CUST0869,PROD09,20210725,115931.89,5.49,36,2024-07-09,1,1236.76,BR011
DEP01467,CUST0988,PROD09,20211231,154969.79,4.7,12,2022-12-26,1,2152.18,BR009
DEP01468,CUST0703,PROD07,20200806,33666.31,4.95,0,,0,1346.34,BR002
DEP01469,CUST0316,PROD07,20231211,61502.22,3.2,60,2028-11-14,1,1128.28,BR036
DEP01470,CUST0095,PROD06,20221227,79707.6,6.56,0,,0,1551.81,BR017
DEP01471,CUST0120,PROD09,20211205,33006.92,4.77,12,2022-11-30,1,941.37,BR037
DEP01472,CUST0106,PROD06,20230323,86359.06,2.98,0,,1,2512.29,BR005
DEP01473,CUST0471,PROD07,20240331,81301.59,3.63,60,2029-03-05,1,709.75,BR035
DEP01474,CUST0668,PROD06,20200602,54224.61,4.74,0,,1,326.19,BR037
DEP01475,CUST0669,PROD06,20240901,149390.15,2.52,60,2029-08-06,1,1691.64,BR025
DEP01476,CUST0085,PROD07,20240729,101044.41,7.18,12,2025-07-24,1,6566.02,BR011
DEP01477,CUST0038,PROD08,20220116,12617.11,6.07,24,2024-01-06,1,375.66,BR014
DEP01478,CUST0707,PROD08,20210413,60623.89,3.53,0,,1,2052.81,BR046
DEP01479,CUST0192,PROD09,20200927,81701.92,2.84,6,2021-03-26,1,1021.13,BR008
DEP01480,CUST0497,PROD07,20200313,219682.25,4.32,0,,1,1807.38,BR015
DEP01481,CUST0674,PROD07,20200301,148124.68,4.72,0,,1,2545.42,BR001
DEP01482,CUST0490,PROD08,20200710,159612.46,3.51,24,2022-06-30,0,2652.1,BR016
DEP01483,CUST0243,PROD06,20210331,198941.58,3.63,24,2023-03-21,1,3845.23,BR013
DEP01484,CUST0227,PROD06,20230419,80361.1,5.02,36,2026-04-03,1,503.85,BR036
DEP01485,CUST0306,PROD06,20220313,35832.43,4.39,6,2022-09-09,1,288.29,BR020
DEP01486,CUST0441,PROD07,20230820,30758.62,4.46,0,,1,415.16,BR017
DEP01487,CUST0787,PROD08,20241111,210613.11,5.05,36,2027-10-27,1,4782.56,BR048
DEP01488,CUST0295,PROD07,20200430,24871.29,3.03,36,2023-04-15,1,170.62,BR011
DEP01489,CUST0003,PROD06,20220207,244395.67,3.03,24,2024-01-28,1,3446.16,BR002
DEP01490,CUST0864,PROD06,20241010,121907.68,4.25,12,2025-10-05,1,1077.59,BR048
DEP01491,CUST0593,PROD07,20220309,203781.39,4.81,36,2025-02-21,1,8058.84,BR018
DEP01492,CUST0411,PROD06,20220312,162052.0,5.81,36,2025-02-24,1,9344.08,BR047
DEP01493,CUST0619,PROD09,20211209,106531.5,6.9,60,2026-11-13,0,5925.57,BR011
DEP01494,CUST0011,PROD07,20200108,64644.31,7.35,24,2021-12-28,0,818.66,BR002
DEP01495,CUST0849,PROD07,20220224,195857.2,4.2,6,2022-08-23,0,3610.68,BR019
DEP01496,CUST0091,PROD08,20210819,196406.14,6.11,36,2024-08-03,0,2442.06,BR038
DEP01497,CUST0959,PROD09,20210828,84610.38,2.82,6,2022-02-24,1,1485.11,BR023
DEP01498,CUST0016,PROD06,20200411,36714.26,5.59,0,,0,1533.11,BR023
DEP01499,CUST0313,PROD09,20210204,243483.58,4.62,6,2021-08-03,1,9340.06,BR045
DEP01500,CUST0143,PROD08,20210220,103501.41,2.96,60,2026-01-25,1,1865.58,BR011
DEP01501,CUST0268,PROD08,20200426,161421.86,3.08,36,2023-04-11,0,3472.86,BR029
DEP01502,CUST0043,PROD07,20240908,49928.57,2.53,6,2025-03-07,1,685.64,BR028
DEP01503,CUST0014,PROD07,20201221,91069.85,4.18,3,2021-03-21,1,1025.48,BR048
DEP01504,CUST0096,PROD09,20220512,47025.56,3.43,0,,1,595.59,BR005
DEP01505,CUST0504,PROD08,20210628,169902.36,2.98,3,2021-09-26,0,3304.44,BR023
DEP01506,CUST0790,PROD08,20230209,41598.44,3.07,3,2023-05-10,1,370.55,BR040
DEP01507,CUST0761,PROD09,20230620,157830.81,3.02,60,2028-05-24,1,3914.33,BR028
DEP01508,CUST0668,PROD08,20220607,238079.7,3.18,0,,0,2698.3,BR018
DEP01509,CUST0739,PROD09,20240909,235637.78,4.9,6,2025-03-08,0,6922.02,BR023
DEP01510,CUST0392,PROD07,20211108,224790.78,5.28,6,2022-05-07,1,9141.6,BR005
DEP01511,CUST0665,PROD08,20210522,198676.45,6.64,24,2023-05-12,1,5548.13,BR001
DEP01512,CUST0902,PROD07,20221119,108266.46,2.54,24,2024-11-08,1,1830.87,BR049
DEP01513,CUST0853,PROD06,20210528,59985.1,5.88,3,2021-08-26,1,2522.35,BR010
DEP01514,CUST0012,PROD07,20210115,234738.32,5.86,36,2023-12-31,0,5551.96,BR037
DEP01515,CUST0121,PROD06,20241029,209883.79,6.46,24,2026-10-19,1,10861.13,BR012
DEP01516,CUST0543,PROD07,20240715,151380.1,7.5,0,,1,3125.46,BR028
DEP01517,CUST0501,PROD07,20200131,183621.08,5.21,60,2025-01-04,1,2911.11,BR034
DEP01518,CUST0297,PROD06,20200802,184536.69,5.69,12,2021-07-28,0,6648.94,BR045
DEP01519,CUST0706,PROD06,20230406,216333.93,3.12,0,,1,752.12,BR032
DEP01520,CUST0903,PROD06,20230331,114820.51,5.51,12,2024-03-25,1,6164.65,BR049
DEP01521,CUST0314,PROD08,20231218,69697.96,6.75,24,2025-12-07,1,4237.28,BR016
DEP01522,CUST0523,PROD09,20240623,108779.99,3.54,36,2027-06-08,1,1236.55,BR050
DEP01523,CUST0709,PROD08,20240305,200345.8,4.57,12,2025-02-28,1,5855.3,BR030
DEP01524,CUST0640,PROD07,20230227,94594.74,6.18,3,2023-05-28,1,4351.71,BR014
DEP01525,CUST0172,PROD08,20210412,122512.33,2.71,36,2024-03-27,1,2038.13,BR003
DEP01526,CUST0335,PROD09,20220410,191314.98,5.92,0,,1,1773.65,BR015
DEP01527,CUST0316,PROD07,20200213,223249.37,4.49,36,2023-01-28,1,2358.44,BR037
DEP01528,CUST0799,PROD09,20220226,202759.59,5.24,36,2025-02-10,0,1381.77,BR023
DEP01529,CUST0830,PROD06,20230409,26266.95,6.46,3,2023-07-08,1,453.87,BR016
DEP01530,CUST0439,PROD07,20220623,62962.98,5.81,12,2023-06-18,1,2124.29,BR005
DEP01531,CUST0224,PROD06,20221212,248827.31,3.46,0,,1,3529.97,BR044
DEP01532,CUST0494,PROD06,20240706,109641.22,5.31,12,2025-07-01,1,924.77,BR048
DEP01533,CUST0294,PROD09,20220220,231337.78,3.35,12,2023-02-15,1,2555.93,BR035
DEP01534,CUST0494,PROD07,20240210,86280.48,3.11,60,2029-01-14,1,2518.48,BR027
DEP01535,CUST0892,PROD08,20220714,225726.95,7.45,0,,1,13463.35,BR033
DEP01536,CUST0547,PROD08,20230428,44442.8,4.51,12,2024-04-22,1,225.32,BR042
DEP01537,CUST0536,PROD08,20210402,137430.31,2.73,6,2021-09-29,1,1975.46,BR048
DEP01538,CUST0912,PROD06,20220408,93693.82,4.67,24,2024-03-28,1,3942.47,BR017
DEP01539,CUST0919,PROD06,20221106,171104.96,2.69,36,2025-10-21,1,1625.55,BR026
DEP01540,CUST0826,PROD07,20230212,131951.17,3.35,0,,0,1258.49,BR045
DEP01541,CUST0387,PROD06,20240720,136504.37,3.59,60,2029-06-24,0,4170.57,BR006
DEP01542,CUST0269,PROD07,20231113,23875.34,2.93,12,2024-11-07,1,550.41,BR038
DEP01543,CUST0756,PROD07,20221201,186234.29,2.53,6,2023-05-30,1,3227.25,BR001
DEP01544,CUST0795,PROD07,20210721,142137.68,5.77,12,2022-07-16,1,4437.54,BR017
DEP01545,CUST0595,PROD07,20240125,119580.67,5.3,12,2025-01-19,1,1794.34,BR015
DEP01546,CUST0949,PROD09,20230822,33307.56,5.99,36,2026-08-06,0,1653.65,BR050
DEP01547,CUST0572,PROD06,20230217,19260.58,4.23,3,2023-05-18,1,349.14,BR033
DEP01548,CUST0548,PROD07,20200310,233164.72,2.94,12,2021-03-05,0,1077.02,BR004
DEP01549,CUST0668,PROD07,20210515,126162.63,2.86,36,2024-04-29,0,2826.36,BR030
DEP01550,CUST0414,PROD06,20201112,127969.57,4.05,0,,0,1263.96,BR045
DEP01551,CUST0703,PROD08,20221222,127448.62,2.52,36,2025-12-06,1,1038.55,BR006
DEP01552,CUST0428,PROD09,20230104,19097.06,5.16,36,2025-12-19,1,492.51,BR041
DEP01553,CUST0227,PROD08,20230722,142047.48,7.21,0,,1,9924.01,BR012
DEP01554,CUST0807,PROD09,20230816,238771.08,2.98,12,2024-08-10,1,2312.03,BR021
DEP01555,CUST0251,PROD09,20230423,129387.39,3.24,60,2028-03-27,1,580.46,BR011
DEP01556,CUST0648,PROD08,20240725,128164.02,3.0,36,2027-07-10,1,1563.32,BR044
DEP01557,CUST0852,PROD07,20210418,248353.0,6.59,12,2022-04-13,0,9775.47,BR005
DEP01558,CUST0696,PROD08,20220228,123057.67,7.47,6,2022-08-27,1,7941.19,BR036
DEP01559,CUST0909,PROD06,20210606,74066.07,3.03,60,2026-05-11,1,299.45,BR036
DEP01560,CUST0207,PROD09,20200919,71599.57,4.73,24,2022-09-09,1,1566.08,BR014
DEP01561,CUST0836,PROD09,20230120,161811.81,5.28,36,2026-01-04,1,4542.52,BR015
DEP01562,CUST0823,PROD07,20240621,113299.49,7.34,0,,0,8123.29,BR013
DEP01563,CUST0626,PROD08,20230804,17033.72,3.7,24,2025-07-24,1,305.03,BR050
DEP01564,CUST0486,PROD08,20200601,174660.48,5.47,6,2020-11-28,1,9193.16,BR027
DEP01565,CUST0415,PROD07,20231015,62024.22,6.21,60,2028-09-18,1,1828.93,BR006
DEP01566,CUST0928,PROD08,20211225,55746.4,4.91,12,2022-12-20,0,2464.19,BR024
DEP01567,CUST0577,PROD07,20231110,152541.37,7.32,24,2025-10-30,1,5277.05,BR035
DEP01568,CUST0997,PROD07,20220619,73263.46,5.21,24,2024-06-08,1,1034.79,BR040
DEP01569,CUST0908,PROD09,20200317,70870.93,3.84,6,2020-09-13,1,718.93,BR025
DEP01570,CUST0509,PROD06,20201114,30575.3,4.9,24,2022-11-04,1,982.91,BR038
DEP01571,CUST0569,PROD06,20220326,189876.47,6.12,3,2022-06-24,0,8700.13,BR014
DEP01572,CUST0783,PROD07,20230421,73292.27,3.61,60,2028-03-25,1,988.54,BR032
DEP01573,CUST0262,PROD06,20230704,39612.63,5.55,60,2028-06-07,1,1233.92,BR025
DEP01574,CUST0327,PROD08,20241024,30470.79,5.12,60,2029-09-28,1,1019.13,BR038
DEP01575,CUST0474,PROD06,20241109,124258.8,6.13,24,2026-10-30,1,5043.87,BR014
DEP01576,CUST0695,PROD06,20210426,32412.32,4.02,3,2021-07-25,0,1061.8,BR038
DEP01577,CUST0298,PROD07,20220105,225493.87,2.83,12,2022-12-31,1,3212.94,BR024
DEP01578,CUST0328,PROD09,20210909,130596.09,3.56,3,2021-12-08,1,4534.33,BR044
DEP01579,CUST0929,PROD09,20231003,187179.68,2.52,6,2024-03-31,0,723.51,BR022
DEP01580,CUST0323,PROD09,20210306,131081.05,5.63,60,2026-02-08,1,1507.1,BR037
DEP01581,CUST0415,PROD06,20240514,7656.1,4.66,12,2025-05-09,1,166.69,BR044
DEP01582,CUST0883,PROD06,20230913,86046.7,7.42,12,2024-09-07,0,2970.7,BR045
DEP01583,CUST0169,PROD08,20210820,173557.98,4.38,12,2022-08-15,1,4251.24,BR019
DEP01584,CUST0219,PROD07,20240403,172773.16,6.89,12,2025-03-29,0,4706.0,BR022
DEP01585,CUST0868,PROD08,20210622,98603.11,2.58,24,2023-06-12,1,868.74,BR012
DEP01586,CUST0428,PROD06,20220202,48991.85,6.86,24,2024-01-23,1,2794.82,BR020
DEP01587,CUST0623,PROD09,20230420,100363.87,6.13,24,2025-04-09,1,3460.7,BR049
DEP01588,CUST0328,PROD06,20210813,27440.92,5.7,3,2021-11-11,0,1537.57,BR020
DEP01589,CUST0540,PROD09,20210616,83744.26,3.19,36,2024-05-31,0,557.92,BR037
DEP01590,CUST0901,PROD07,20241109,112821.14,2.78,3,2025-02-07,1,2162.44,BR039
DEP01591,CUST0214,PROD06,20230515,161817.84,3.96,3,2023-08-13,1,4600.02,BR006
DEP01592,CUST0811,PROD07,20210716,248411.58,6.06,6,2022-01-12,0,9724.61,BR039
DEP01593,CUST0032,PROD06,20220831,46791.94,4.51,60,2027-08-05,0,460.07,BR016
DEP01594,CUST0059,PROD09,20230805,52830.22,4.6,12,2024-07-30,1,1209.88,BR005
DEP01595,CUST0663,PROD08,20200811,241245.93,2.76,0,,1,3056.48,BR030
DEP01596,CUST0495,PROD09,20220923,151748.38,6.52,36,2025-09-07,1,7608.92,BR047
DEP01597,CUST0976,PROD07,20210709,217633.99,4.42,3,2021-10-07,0,1650.78,BR027
DEP01598,CUST0483,PROD08,20211103,194976.25,5.41,0,,1,1340.65,BR039
DEP01599,CUST0314,PROD08,20210624,167668.99,7.11,24,2023-06-14,1,10871.5,BR014
DEP01600,CUST0574,PROD07,20220211,210193.53,4.73,24,2024-02-01,1,9548.09,BR016
DEP01601,CUST0692,PROD09,20220303,121982.64,6.33,24,2024-02-21,0,6617.8,BR039
DEP01602,CUST0598,PROD09,20230518,217967.51,5.1,12,2024-05-12,0,3432.18,BR006
DEP01603,CUST0978,PROD08,20200907,135038.1,3.7,24,2022-08-28,1,3853.71,BR040
DEP01604,CUST0293,PROD06,20231107,70722.22,3.96,12,2024-11-01,1,749.53,BR004
DEP01605,CUST0464,PROD07,20220111,75389.16,4.22,3,2022-04-11,0,1923.64,BR005
DEP01606,CUST0063,PROD08,20210601,115286.69,5.75,24,2023-05-22,0,2317.09,BR004
DEP01607,CUST0468,PROD08,20200704,218084.94,3.73,0,,1,3608.88,BR001
DEP01608,CUST0245,PROD09,20230123,42500.85,5.29,0,,1,860.49,BR034
DEP01609,CUST0973,PROD06,20231016,226062.76,5.3,36,2026-09-30,1,6966.5,BR031
DEP01610,CUST0471,PROD06,20240113,117688.13,2.65,3,2024-04-12,1,2664.13,BR039
DEP01611,CUST0643,PROD07,20211022,98725.59,7.24,60,2026-09-26,0,5163.89,BR020
DEP01612,CUST0792,PROD09,20240726,61584.56,6.32,12,2025-07-21,0,624.08,BR026
DEP01613,CUST0186,PROD09,20220412,182914.06,6.17,60,2027-03-17,0,1839.6,BR015
DEP01614,CUST0815,PROD07,20240416,140646.34,3.54,24,2026-04-06,1,1581.35,BR013
DEP01615,CUST0146,PROD09,20200922,76110.04,6.6,24,2022-09-12,0,1872.89,BR040
DEP01616,CUST0259,PROD09,20220323,91883.72,6.63,24,2024-03-12,0,3090.16,BR050
DEP01617,CUST0321,PROD07,20220318,74587.31,7.32,60,2027-02-20,1,4561.18,BR037
DEP01618,CUST0666,PROD08,20210811,26244.74,3.04,12,2022-08-06,0,202.13,BR035
DEP01619,CUST0668,PROD06,20241002,19526.07,3.38,24,2026-09-22,1,598.64,BR033
DEP01620,CUST0168,PROD06,20200218,197569.21,5.45,60,2025-01-22,1,4520.37,BR025
DEP01621,CUST0330,PROD06,20210814,158429.64,4.5,12,2022-08-09,0,4554.23,BR003
DEP01622,CUST0950,PROD06,20230516,42767.21,3.59,0,,1,337.36,BR020
DEP01623,CUST0015,PROD08,20200908,231999.08,5.69,6,2021-03-07,1,9579.41,BR010
DEP01624,CUST0474,PROD09,20221125,104602.03,6.73,36,2025-11-09,1,3747.5,BR047
DEP01625,CUST0978,PROD07,20240705,60756.45,3.7,6,2025-01-01,0,2123.86,BR040
DEP01626,CUST0319,PROD07,20200210,23872.94,3.84,60,2025-01-14,1,461.09,BR025
DEP01627,CUST0086,PROD09,20241114,206658.01,5.84,3,2025-02-12,1,1783.1,BR027
DEP01628,CUST0289,PROD06,20200129,53844.53,5.17,0,,0,2502.52,BR043
DEP01629,CUST0185,PROD09,20220124,206682.87,3.56,36,2025-01-08,0,3182.37,BR024
DEP01630,CUST0289,PROD09,20240311,16355.14,6.59,60,2029-02-13,1,321.56,BR049
DEP01631,CUST0555,PROD08,20240219,244716.22,4.77,3,2024-05-19,0,3902.02,BR044
DEP01632,CUST0054,PROD06,20241122,150697.23,6.61,24,2026-11-12,1,7319.65,BR033
DEP01633,CUST0920,PROD06,20210906,170072.1,6.64,3,2021-12-05,1,10037.46,BR041
DEP01634,CUST0269,PROD07,20211203,157582.77,7.32,12,2022-11-28,1,9763.97,BR035
DEP01635,CUST0685,PROD09,20240708,187112.3,2.51,36,2027-06-23,1,4002.0,BR016
DEP01636,CUST0801,PROD08,20231228,113927.74,4.17,0,,1,3634.71,BR017
DEP01637,CUST0794,PROD06,20220806,168328.73,5.59,24,2024-07-26,1,1097.26,BR045
DEP01638,CUST0898,PROD07,20231003,65478.88,6.29,36,2026-09-17,1,3261.78,BR027
DEP01639,CUST0730,PROD08,20200608,33219.41,4.51,0,,0,296.32,BR040
DEP01640,CUST0970,PROD08,20240428,148171.45,3.59,12,2025-04-23,1,2103.15,BR001
DEP01641,CUST0238,PROD06,20211008,134018.65,4.39,3,2022-01-06,1,2025.77,BR049
DEP01642,CUST0131,PROD06,20231109,80444.06,5.86,0,,1,3779.06,BR047
DEP01643,CUST0773,PROD07,20200808,143960.25,7.17,0,,0,6236.32,BR016
DEP01644,CUST0016,PROD08,20231102,47642.85,2.63,0,,1,981.24,BR041
DEP01645,CUST0749,PROD07,20210116,186629.31,3.3,12,2022-01-11,1,755.05,BR022
DEP01646,CUST0698,PROD08,20240423,177394.8,6.03,36,2027-04-08,0,8953.96,BR033
DEP01647,CUST0309,PROD09,20220130,96448.12,4.23,12,2023-01-25,1,3471.35,BR015
DEP01648,CUST0609,PROD07,20230518,145322.61,3.95,0,,1,3561.92,BR023
DEP01649,CUST0082,PROD08,20240409,111507.52,4.7,3,2024-07-08,1,3726.08,BR037
DEP01650,CUST0349,PROD09,20210103,181647.51,6.65,3,2021-04-03,0,6844.15,BR001
DEP01651,CUST0699,PROD06,20230222,150826.29,4.66,6,2023-08-21,1,3259.76,BR041
DEP01652,CUST0709,PROD06,20240901,112996.41,3.96,60,2029-08-06,0,1081.21,BR021
DEP01653,CUST0696,PROD09,20230804,117205.63,6.98,3,2023-11-02,0,1550.01,BR035
DEP01654,CUST0827,PROD09,20211231,130341.56,6.61,0,,1,6014.34,BR003
DEP01655,CUST0498,PROD08,20230919,226611.77,2.73,12,2024-09-13,1,5555.49,BR019
DEP01656,CUST0214,PROD06,20230719,100025.63,3.8,24,2025-07-08,1,2022.15,BR032
DEP01657,CUST0195,PROD07,20200325,37686.83,5.65,6,2020-09-21,1,237.9,BR031
DEP01658,CUST0242,PROD06,20230321,121204.68,7.04,36,2026-03-05,1,1780.91,BR012
DEP01659,CUST0060,PROD07,20240330,99692.17,7.05,24,2026-03-20,1,5351.89,BR040
DEP01660,CUST0825,PROD08,20200913,223355.13,2.91,36,2023-08-29,0,3078.21,BR027
DEP01661,CUST0282,PROD09,20200515,247757.29,4.94,24,2022-05-05,1,5041.47,BR029
DEP01662,CUST0350,PROD09,20220120,34226.94,6.01,0,,1,402.68,BR044
DEP01663,CUST0923,PROD07,20200124,163029.19,2.88,12,2021-01-18,1,3155.13,BR034
DEP01664,CUST0227,PROD07,20200704,82967.22,7.45,0,,1,5286.1,BR032
DEP01665,CUST0303,PROD06,20240711,184717.2,6.88,36,2027-06-26,1,3681.86,BR003
DEP01666,CUST0564,PROD09,20200219,200810.69,3.24,60,2025-01-23,1,1215.24,BR032
DEP01667,CUST0144,PROD07,20200924,212900.03,4.0,60,2025-08-29,1,8404.81,BR031
DEP01668,CUST0119,PROD06,20220218,12536.93,4.47,12,2023-02-13,0,539.92,BR016
DEP01669,CUST0504,PROD09,20221218,133142.71,5.59,0,,1,1563.14,BR008
DEP01670,CUST0041,PROD06,20220729,40654.8,5.54,24,2024-07-18,1,1179.81,BR035
DEP01671,CUST0738,PROD06,20240127,26630.76,2.98,0,,1,627.46,BR018
DEP01672,CUST0477,PROD09,20240224,83095.04,5.65,12,2025-02-18,1,2370.32,BR002
DEP01673,CUST0908,PROD07,20240707,183010.1,4.49,12,2025-07-02,1,5504.73,BR049
DEP01674,CUST0746,PROD08,20240422,122556.38,5.52,0,,1,5659.06,BR049
DEP01675,CUST0633,PROD07,20240229,206241.76,4.92,6,2024-08-27,0,3886.74,BR014
DEP01676,CUST0790,PROD06,20230106,1612.5,4.08,3,2023-04-06,1,22.24,BR014
DEP01677,CUST0026,PROD08,20230607,204547.87,3.37,60,2028-05-11,0,5954.35,BR001
DEP01678,CUST0025,PROD07,20220315,238263.8,4.84,6,2022-09-11,1,5789.09,BR013
DEP01679,CUST0832,PROD09,20240706,73008.25,6.06,12,2025-07-01,1,2548.85,BR022
DEP01680,CUST0083,PROD06,20220822,213516.5,3.21,36,2025-08-06,1,1010.46,BR023
DEP01681,CUST0520,PROD07,20200702,118937.67,7.29,12,2021-06-27,1,6213.68,BR002
DEP01682,CUST0558,PROD06,20240522,236525.51,7.09,24,2026-05-12,1,9755.58,BR045
DEP01683,CUST0528,PROD09,20231123,20229.07,3.33,6,2024-05-21,1,250.81,BR045
DEP01684,CUST0901,PROD07,20200503,99753.04,4.09,60,2025-04-07,0,3795.67,BR009
DEP01685,CUST0095,PROD06,20200930,111582.92,6.01,24,2022-09-20,1,675.39,BR034
DEP01686,CUST0922,PROD06,20241008,165047.12,4.77,12,2025-10-03,0,7689.77,BR024
DEP01687,CUST0132,PROD06,20211114,38484.16,4.59,3,2022-02-12,0,358.75,BR001
DEP01688,CUST0463,PROD06,20220319,133765.83,5.13,12,2023-03-14,1,3275.09,BR048
DEP01689,CUST0852,PROD08,20200725,73060.79,6.93,6,2021-01-21,1,2455.4,BR037
DEP01690,CUST0344,PROD07,20230726,116920.08,7.39,6,2024-01-22,1,3333.1,BR029
DEP01691,CUST0948,PROD09,20230107,145943.92,5.35,36,2025-12-22,0,5822.46,BR049
DEP01692,CUST0227,PROD08,20200630,97313.29,7.0,0,,1,5126.86,BR043
DEP01693,CUST0667,PROD07,20230906,120365.09,6.64,0,,1,5664.25,BR002
DEP01694,CUST0904,PROD08,20231230,161797.15,2.81,12,2024-12-24,1,1891.49,BR050
DEP01695,CUST0100,PROD09,20240131,167023.54,6.19,3,2024-04-30,1,1573.14,BR020
DEP01696,CUST0500,PROD09,20201105,84528.83,5.46,0,,1,1962.68,BR042
DEP01697,CUST0624,PROD08,20231107,171338.88,6.79,3,2024-02-05,1,2122.76,BR009
DEP01698,CUST0947,PROD06,20220608,46703.43,6.18,24,2024-05-28,1,1122.25,BR045
DEP01699,CUST0747,PROD09,20220325,13865.6,6.64,3,2022-06-23,1,896.13,BR037
DEP01700,CUST0548,PROD06,20211220,235440.83,5.69,3,2022-03-20,1,12565.35,BR018
DEP01701,CUST0836,PROD07,20220414,62794.81,4.68,0,,0,1465.38,BR041
DEP01702,CUST0942,PROD07,20210805,122066.82,3.97,36,2024-07-20,1,895.0,BR028
DEP01703,CUST0475,PROD09,20201022,24037.4,5.18,36,2023-10-07,1,395.05,BR040
DEP01704,CUST0417,PROD08,20221020,75704.61,5.51,3,2023-01-18,1,1884.42,BR016
DEP01705,CUST0747,PROD08,20221206,121013.16,5.52,36,2025-11-20,1,4177.17,BR022
DEP01706,CUST0107,PROD09,20231008,42613.32,6.05,0,,1,1066.32,BR034
DEP01707,CUST0809,PROD07,20220212,35394.01,4.88,3,2022-05-13,1,331.4,BR012
DEP01708,CUST0346,PROD06,20200924,167765.79,7.25,24,2022-09-14,0,5522.18,BR026
DEP01709,CUST0229,PROD08,20200115,64398.29,3.02,12,2021-01-09,1,651.73,BR030
DEP01710,CUST0436,PROD08,20240104,45935.18,6.35,6,2024-07-02,0,2509.46,BR026
DEP01711,CUST0529,PROD08,20240410,29148.57,5.46,0,,0,690.14,BR030
